GSM1701025	GSM1701026	GSM1701027	GSM1701028	GSM1701029	GSM1701030	GSM1701031	GSM1701032	GSM1701033	GSM1701034	GSM1701035	GSM1701036	GSM1701037	GSM1701038	GSM1701039	GSM1701040	GSM1701041	GSM1701042	GSM1701043	GSM1701044
RPL10	1.76661103011568	0.940955249836207	0.98113739741646	-0.241215178974159	1.02644422468811	-0.0275160358429989	1.37084599394843	1.3169203871958	0.554857223086812	0.0705633452507149	-1.00745961583135	-0.282026264516537	-0.770967295072785	-2.09658216724501	-0.373431915012141	-0.386581377220286	-0.284344017376964	-0.997920723405778	-1.1831196592532	-0.377170601786998
RPL39L	1.64859405495294	1.73498073811602	0.458710000367288	0.870574463835	1.35674715237498	-0.110730718513999	0.235279597665869	0.224684606863255	1.73718908146549	-0.012164431763192	-1.05489021711827	-0.372663840377183	-0.654160187103427	-0.698445057172586	-1.22303617696023	-1.09018156675276	-0.965275306845093	-0.945130495374729	-0.579253517841034	-0.560828179818351
RRAD	0.431230260016846	-0.522656695919738	-0.775013074674706	-0.884791091303325	-1.34427543193575	-1.14902047078095	-1.00942610552057	-0.918799994898486	-1.2299820532949	-1.09956406889809	1.57404988295685	0.378982758163047	1.10947542629843	-0.0471343563005437	0.463444041486831	1.16704137111519	1.25586054959812	1.19614518223674	0.60306202677517	0.801371844879836
RSPH10B	-0.730593421687769	-0.45354207158341	-0.930979174542259	-0.8979462338227	-1.03906900966195	-0.931728993667135	-0.743060868773215	-1.05972311828355	-0.858151287904256	-0.580595514024979	1.06863846767833	0.897781955268977	0.751676290518046	-0.296700360271747	1.54166527087541	1.66093422749326	0.794170585286046	1.79705366480833	0.388757017540333	-0.378587425245758
RSPH10B2	-0.730593421687769	-0.45354207158341	-0.930979174542259	-0.8979462338227	-1.03906900966195	-0.931728993667135	-0.743060868773215	-1.05972311828355	-0.858151287904256	-0.580595514024979	1.06863846767833	0.897781955268977	0.751676290518046	-0.296700360271747	1.54166527087541	1.66093422749326	0.794170585286046	1.79705366480833	0.388757017540333	-0.378587425245758
RSRC1	0.587952681097865	0.645673553030063	0.582354020430372	1.28090475563333	1.14996772870941	0.59434307155672	0.614287122015331	0.729408403821318	2.38552804561338	-0.438807754043535	-0.849508157958231	-0.058343887875163	-0.619491802858074	-1.2193779254898	-0.538622259883179	-1.1494040925008	-1.17338219475349	-0.878378019278989	-0.621687910493639	-1.02341537677289
RUBCN	1.75378269819753	-0.109178218526822	0.514981517112255	0.346276254720608	0.201186642050755	0.322660604998812	1.92559212369713	0.125589122825141	1.27960034586789	1.18992261718578	-0.249843112512416	-1.1191288332449	-0.985701269820377	0.00780242544729817	-1.57225089664326	-1.57029578838743	-0.455129479375079	-0.965635685089439	-0.184518486666144	-0.455712581837346
RUNX1T1	-1.24060664150547	-1.30182604154977	-1.0546279265535	0.575484510785194	-0.951034519540789	-0.95564742172653	-1.11078438517443	-1.02942572924604	-0.7505139117228	-0.64036680831205	0.826782201961778	0.762510973337272	1.11603085822441	1.23796336417068	1.05306755613427	1.49059710933399	-0.241139813352783	0.745240717593094	0.440282879191828	1.02801302795166
RUSC1	1.11478160383705	0.845618552794838	1.5662544502223	0.378801705147441	1.56810593014338	0.327869377258491	0.97491171949944	0.567907651338522	-0.0449987227765943	1.31164824430812	-1.41497191061066	0.0432847180113281	-0.94199085436373	-1.06728172016108	-0.895958850577287	-1.07998708536803	-1.20844874911406	-0.78335117657466	-0.548789735315077	-0.713405147699739
SAC3D1	1.76704744111427	1.9229821233582	1.03091534388813	0.422150996111431	1.30901197197599	-0.0190083659377591	0.917379571955579	0.449397665967873	0.137076812599633	0.118770990722696	-0.95144919649814	-0.699019027185423	-0.264584113157544	-1.83009444288803	-0.382853677593401	-0.786361603315738	-1.04410018734314	-0.736403674628419	-0.757541563118603	-0.603317066027597
SAT1	-0.260075590564145	-0.149993649675372	-0.863024403159464	-0.426999842748209	-0.509461223923072	-1.26982721198933	-1.7232847488577	-1.04155729638271	0.107498017512637	-2.14511874634348	1.21882524803065	0.744772380766911	0.916500208553395	0.659809137299121	0.400816352735356	1.06140807255971	0.940217863090339	1.05840583780819	0.728460238617028	0.552629356670145
SATB1	-0.0492207650668639	-1.30069458853758	0.0336952829694724	-0.828224840167609	-2.325531939134	-1.4735854522597	-0.409005825868069	0.287636896342907	-0.405780980555185	-1.10414760827069	0.794568440240274	0.613960788155617	0.753809223343026	-0.299763511120648	1.14993225443208	1.07718017922842	0.782887213036099	1.14514664924601	1.0231680988784	0.533970485108036
SAXO2	-1.01763439119329	-0.577511698843184	-0.878551580313858	-0.875980046308602	-0.880955809697084	-0.931627422535585	-1.02106723417862	-0.849896016440835	-0.657703282768522	-0.853050018389449	0.928202015311234	1.18260418427454	1.18844745311058	-0.706045023833586	1.15319265136865	1.39256528845305	1.35065548063487	1.28507516703337	0.778867148981934	-0.00958686466561749
SCIN	-0.885744653159861	-0.519070459279517	-1.03575511521979	-0.558959893261212	-0.72912571126227	-0.927527299875387	-0.81414263697717	-0.70117925197951	-0.66454837718044	-0.943251624404626	0.579312691495491	0.949976336337741	1.05969131342749	-0.584617240096366	1.23534897104786	1.81425586533673	0.489697238335953	1.64998286230612	1.30002781787681	-0.714370833468049
SCN1A	-0.901668580608431	-0.802546094206262	-0.941610085847434	-0.982048307332327	-0.904684752034866	-0.98167301061321	-0.879859977879134	-1.01752488542771	-0.882514650259949	-0.939802590619332	0.897619791297482	0.780913549790786	0.885298468864696	0.180543661521616	1.09915412946349	1.4006277763027	1.37272888049184	1.4800471849512	0.965396723049255	0.171602769095585
SCNM1	0.464927508248199	0.497860065257271	1.55342637016375	1.65510375639461	1.09997168077191	-0.563867490782574	1.09710870809853	0.0525087605082391	0.756682840449575	1.16630558563716	-0.296907845886961	-1.31704695677656	-0.202362777544187	-1.62785528840667	-0.311875667933789	-0.441680504990903	-1.07947045247623	-0.26641969829493	-1.41263006199506	-0.82377853044137
SCO2	-0.941487453723202	-0.107070018723532	-0.62132356687302	-1.12057721145605	-1.09797273917433	-1.26457339970971	-0.413749143781645	-1.02260525833969	-0.636056516888751	-0.916833932565634	1.34439972633755	-0.157221211455827	0.713949234014037	-0.1506700270218	1.81892770015471	1.62361871047506	0.491649075867763	1.4669819108465	0.490501897095725	0.500112224921853
SCRIB	0.640152715930471	1.53664235977688	0.766784434354117	0.334117580861033	0.656457070176905	0.130609259100621	1.45724885271989	0.0578781442442195	0.342121704824239	1.64740463011163	-0.793427525830711	-0.842340588570016	-0.821946265778221	-2.61813645637882	-0.117435303856212	-0.601670923646332	-0.702994805030251	-0.371901672628608	-0.373539510711253	-0.326023699669571
SELPLG	-1.10765054775609	-1.32426847451893	-0.743421137361249	0.516087267522193	-0.767480855081193	-1.00282466821086	-0.9081606570194	-0.9081606570194	-1.08040662468095	-0.63797451020165	0.964255549771327	-0.110350533313124	0.896927424264538	0.651651649304942	0.44102278748816	1.15903235676928	1.7798374477705	0.264086726740253	0.065470480794155	1.85232697473752
SERPINA3	-1.24900269860137	-0.437213717361835	0.216713765604993	-0.93381384743718	-1.19358080767506	-1.3084823713754	-1.16674000226841	-0.83516925687192	-0.325990864593494	-0.80186701540205	0.304671140921676	0.711250543764147	1.23821942333666	1.41163144440153	-0.49243314995817	1.72419264490001	0.338240455082159	0.476691799420937	1.10629843704578	1.21638407706699
SERPINA6	-0.89471910946478	-0.92753539064805	-0.948894436109138	-0.802884835173752	-0.778952120946519	-0.894278138180861	-0.36439100810455	-0.717857553974489	-0.671916363849852	-0.560326576039259	1.25050997488396	0.640454265391198	1.85346203787577	0.269148426671814	1.0295753439809	2.34425505921774	0.46610223738939	0.574084078331556	-0.34586219652025	-0.51997369473083
SERPINB1	-0.480308772778241	0.298855258103309	-1.28067823991405	-1.59469781788745	0.243412245189773	-0.677673769269099	-1.03212260099896	-1.44102716227833	-1.45603386941138	-0.656926714576703	1.71166480403446	0.547227544393659	0.517587887401088	1.02916991853815	0.139564139343331	0.8771141764316	0.816071856439287	0.931217304779686	0.386243939866796	1.12133987259308
SETDB1	2.27991400679694	1.08079191788159	1.44124130438253	0.58768733262097	0.621037750170827	-0.271236417561977	0.838730493751677	0.876631979111585	-0.112719595373742	0.478148668769491	-1.04561625726294	-0.752024224066822	-0.992676984350769	-1.75892991724807	-0.489470954929739	-0.273993545944257	-1.15056773371857	-0.281000745588306	-0.490867578913776	-0.585079498526638
SGIP1	0.271432688486901	-0.85203383342306	-0.545116686212687	-1.06389029894834	-0.787995512308348	-0.354654952115248	-1.24355741855264	-1.26141877766892	-0.793068656957527	-1.37554022008063	0.747627544055171	1.26661186247913	0.368357305106991	-0.533495457096197	1.52655784932746	0.76195553085988	0.307641650615543	1.05054128318776	0.743656552237124	1.76638954700764
SHCBP1	0.472631876891128	2.22076346265205	0.253129113164097	1.04361342851937	1.2265173782588	1.02772223349931	-0.0113135895988772	0.899911765171596	1.21495195277161	-0.0634531311675398	-1.02764913600489	-0.670492775591781	-0.950996900416621	-0.513283095809181	-1.47737896709253	-0.871611018804108	-0.643937357070542	-1.15143423546174	-0.430813100733417	-0.546877903176736
SIDT1	-1.07490308368051	-0.958754805192709	-1.12747425557338	-1.01161258996844	-0.662626374615175	-0.862408292323385	-0.825734581666839	-0.913590984028143	-0.747521110520194	-0.439577859993392	1.24388430716086	0.235911382346067	0.375491856301989	1.73904309277598	0.703224134096921	1.62974804677627	0.984416848889528	1.00742867879611	-0.364472546332054	1.06952813675049
SIX2	1.46117111096752	0.220184456596262	0.178473349330507	2.19170022326681	0.302144833256306	0.444560327222868	1.20642149790051	1.71942913492605	-0.0150739848512395	0.281435463410575	-0.700627218638498	-0.773540443138486	-0.754601521381528	-1.31338092642688	-1.17291454962227	-0.874585925342636	-0.419418340098	-0.361399619243921	-0.639847248471656	-0.98013061966229
SLC19A1	1.61842826763713	1.17486720100198	-0.510656885420268	0.606376887584351	1.18400909407063	0.127463184354714	1.36867931745319	0.891687602635589	0.403970594969468	0.766927650169205	-0.100397006608196	-1.08992228413232	-0.984193004491871	-0.139573703048391	-0.904057042047986	-2.03448498300178	-1.09704260389713	-1.03938295153599	-0.319065512056541	0.0763661763642116
SLC22A4	-0.776442503059182	-0.803223150375967	-0.565011650867191	-0.768817093695987	-1.01639919935005	-0.840406847579997	-1.01862131176929	-0.962119910845168	-0.796451996494698	-0.511523727870104	0.759430240974052	0.960966403903011	0.911078931924835	-0.977700901935737	1.36621367469957	1.52285687776247	1.36142879583456	1.65244166945617	0.425867059022693	0.0764346402660061
SLC27A2	-1.11007549339808	-0.567409846365963	-0.648087417038403	-0.707575876363729	-0.804233909390621	-1.02272056717335	-0.929611583684461	-0.697824755624286	-0.643112514447805	-0.859682451733604	0.321005687052707	1.344098105794	1.1943250986714	-0.697824755624286	0.97469697929193	1.45538866359011	1.85882326623272	1.32801635333199	0.419011657664836	-0.207206640785114
SLC29A3	1.16545819284105	0.0564880935760361	0.743614220303215	0.773226057343496	0.789097639218071	0.66078723660632	-0.22566328477714	0.812836990964758	0.78798662848685	1.93729321940168	-0.801484275186757	-0.345561748995366	-0.405873760118755	-1.31456716981502	-1.76901590626091	-0.0476294835211838	-1.63991192455543	-0.770852122168825	-0.974597886061598	0.568369282719504
SLC35F6	0.631054344983709	0.995353016702439	1.19137331352022	1.77597886017131	0.983812585967141	0.721838022857538	-0.128354017282546	0.729521204242593	1.73100197566382	-0.654771991868011	-1.04445334774131	-0.377937362587719	-0.861466273694242	-1.06440247766909	-0.753724269516033	-0.990206537867069	0.0385098588715639	-1.03535044805684	-0.767571742487877	-1.1202047142096
SLC39A4	1.20084678439984	2.5225149527512	1.14585512008083	0.673261474526645	-0.124504071480163	0.736498864388781	1.22960266019368	0.0672308881539082	0.0589314007490478	0.642429046823406	-1.06988624933731	-0.950696201877708	-0.729123408982438	-0.596828907725688	-0.771259268114807	-0.685099164456735	-0.638689237316681	-1.10616878577362	-0.89769372644278	-0.707222170559409
SLC40A1	-1.80779936039831	-0.0558222157200175	0.340111188339324	-0.75974764026775	-1.6617299053549	-0.0731738788461237	-1.57159139560889	-0.81187023352838	0.259831578096785	-1.40152256234561	0.791198093049504	0.829281613417192	1.15101975664185	0.125694208281007	0.343773065297756	1.27941079646132	1.11118980264783	0.47503727011538	1.03964236053694	0.397067459185083
SLC43A3	0.731690011821557	1.37627893688084	0.280254933413441	0.645246368194669	0.211297067294804	0.50168620119565	0.280586417347247	0.475784414923555	2.85611529626	0.301497528838157	-1.43775263240511	-1.22924003015428	-0.400686729719873	-0.631381131874541	-0.675974928858458	-0.999438793043473	-0.377261865064269	-0.873649848051259	-0.826910613384654	-0.208140603614011
SLC48A1	0.550645716366024	-0.434803025842204	0.970130685228084	0.589736270356573	1.2298687081697	0.347955778357093	0.898731345272424	1.05321042056694	2.12897606617021	0.31418232742823	-0.534597173120345	-1.37147473232482	-0.0409927722270856	-1.34075369241285	-1.0949853731171	-0.759601712635846	-0.605959588749187	-1.54416980884919	-0.667869376712809	0.311769938076169
SLC4A3	2.39283663630432	0.796297870438479	0.643180010357825	0.860167810487982	1.11549302883313	-0.149983972078571	1.48297147754519	-0.0362853231829803	-0.0049905979772516	0.743345208423707	-0.832242097674772	-0.966980515967935	-0.5623678677525	-0.788683372573607	-0.362501097179339	-0.336416640156011	-0.830751872664976	-1.54724101867139	-1.17303999935958	-0.44280766715171
SLC5A6	2.63325726045344	0.520109936524612	0.406572920979066	0.667953991674774	0.897434292691719	-0.421679342028278	0.902352991510742	0.50774241683218	0.659337422160876	1.00472562232678	-0.363451148454895	-0.477465879353369	-1.03016484952818	-0.737537656118834	-0.822977931647812	-1.4989451560389	-0.0483890266192171	-1.15527319251129	-1.05355520866037	-0.590047464193062
SLC6A10P	0.523859701901056	2.26238524982477	0.402349241958747	0.175342047828579	1.32005018509737	1.10042600940905	-0.0818571546782936	0.962664659712064	1.1785148343533	-0.285663522699315	-1.32617417204236	-0.231889163517447	-1.79136620274817	-0.127640118200344	-0.624818354501967	-0.927047782617127	-0.48655174236972	-0.561866779659147	-0.494532826551265	-0.986184110499776
SLC6A10PB	0.523859701901056	2.26238524982477	0.402349241958747	0.175342047828579	1.32005018509737	1.10042600940905	-0.0818571546782936	0.962664659712064	1.1785148343533	-0.285663522699315	-1.32617417204236	-0.231889163517447	-1.79136620274817	-0.127640118200344	-0.624818354501967	-0.927047782617127	-0.48655174236972	-0.561866779659147	-0.494532826551265	-0.986184110499776
SLC6A8	0.667005700920914	2.50674052163046	0.637170846034109	0.37377468258771	0.707589110587533	1.05639929557976	-0.640462427748866	0.913761186845852	1.31948214083015	0.0231019949858621	-0.262365694712853	-0.212861419743148	-0.820037270479159	-0.699374951882116	-0.784849896410503	-0.945025120837794	-0.722516981970802	-0.419625319260599	-1.35220822640348	-1.34569817055303
SLC9C2	-0.992964059991122	-0.904084071663274	-0.801130763639246	-0.959277156074349	0.0717032036693521	-0.689094303256632	-0.908694409990919	-0.916670819199829	-1.02872037713451	-0.725904973341427	0.33230519714993	0.592134435058544	0.973967370472892	-0.824987954729605	0.788237533384319	1.53037102861458	2.13361808172452	1.08714986666138	1.03589914542253	0.206143026862868
SMAD6	1.40748159674722	-0.303550990133658	0.755989076272692	1.88508595511871	1.78100222120771	0.572420685850365	0.890065268189719	0.468685161591136	-0.320473979209813	0.624025356243085	-0.573011094659927	-0.477222488453377	-0.308851514832866	-1.47839487923035	-1.26176204787414	-0.864338765317523	-1.31267803695558	-0.627579416088846	-0.165961749729857	-0.690930358734699
SNRPB	1.11845808160456	2.05897288979673	0.759655599519858	0.515446021500695	0.683816145388739	0.0127320793892648	0.860448085846585	0.944909658892841	0.966544557861636	0.6056472946994	-0.527260586777998	-0.242370360233086	-0.520205364108857	-1.766306835892	-1.03258881567419	-1.03346862372676	-1.18172884927046	-0.92798382778635	-1.03955186797592	-0.255165283054676
SNRPF	1.77102644053182	0.48175844312026	1.70285630856279	1.62620633030597	0.479755211226341	-0.652959460580697	1.07373606061444	0.984102729781985	0.0629022345637737	-0.0251947830868734	-0.824424061185072	-0.290163621266086	-0.635879272853593	-1.82168712079647	-0.372567243007698	-0.804858660957992	-0.860090626033206	-0.397118130128669	-0.669000377625994	-0.828400401185032
SOCS2	-0.852448087525165	-0.480150944385875	-0.961603578274465	-0.86917518296745	-1.82336826895876	-1.11526679467625	-0.586796269869155	-1.07020125452021	-0.882210427155908	-0.344308433439933	0.935053809804357	0.855051466530596	0.47573026444516	0.277588681048972	0.760854212074133	1.56397498323941	1.1588842190224	1.11467741961525	0.614648094825204	1.22906609116769
SORBS2	-0.00329283154845005	-1.65554523481051	-0.395238684250446	-0.715896598407222	-1.25378249632523	-0.636915658533891	-0.725762122765823	-0.785052546068044	-0.50302176713619	-1.01219469276318	1.08470345954867	0.866624300719525	1.08681113114541	-1.24394129125428	1.31324801849856	1.09350704167968	1.33595412673886	0.955251891362563	0.917354334767282	0.27718961940272
SOX12	0.608934338815572	0.777523077537389	0.253363821501333	0.513881433625148	1.19450866938995	-0.733575941983488	1.22502246825363	1.20702901384433	0.386425780117583	2.28163540581051	-0.515523366611622	-1.01958226307875	-0.767976617607181	-1.67729993239511	-0.620275300726571	-1.16803431628061	-0.574831535990309	-0.489962005738121	-0.474789866858681	-0.406472861625003
SOX3	-1.03750842892815	-0.934575981674556	-0.842766359365836	-0.615321400422104	-0.730049119779488	-0.756247112154278	-0.893659630566417	-0.49996926584573	-0.829310554481875	-0.429115292754561	0.097369662440017	2.63653699620081	1.50653757758761	-0.534524815767009	0.400554128935591	1.06879506225243	0.924061103854984	0.883330018800831	0.687373427329051	-0.101510015661324
SPACA9	-0.666151785256077	-0.0334214235996686	-1.28272864645256	-0.765380430938488	-0.516506770106836	-1.85271644839571	0.497406803622249	-1.73938866729444	-0.666151785256077	-0.94554543084172	0.741341545759271	0.757649827146951	0.617150957728505	0.345074228727498	1.14952699422794	0.966857357493816	1.79786208760043	0.678655270019745	0.561317255790359	0.355149060024805
SPAG5	1.82457039432647	1.24243523443922	-0.107859867440879	0.887825785777576	1.03990546362321	0.681134700527495	1.4330234355197	0.973015840821155	0.86153937032999	-0.482985998952752	-1.06440111117389	-0.889186395328492	-0.63542102499725	-1.20680222623466	-1.14845031147374	-1.20959825548362	-0.695746057388703	-0.548426175154175	-0.47817944699969	-0.476393354736976
SPAG6	-0.998840057251702	-1.00412527830351	-0.890619905996281	-0.838870241591628	-0.952607498597324	-0.722722258758491	-0.670220062879573	-0.814141707332657	-0.836586396070895	-0.734211489289994	0.0879597726248954	1.29778099781178	1.17753346851709	-0.167625292096668	1.30597571555188	1.96245879763888	0.905248330323045	1.32367770592905	0.684284088600638	-0.114348688828536
SPAG8	-0.574823527996872	-0.132194952634139	-0.868452350328985	-0.496638877972699	-1.00495076293312	-0.652301758857318	-1.19750695433629	-1.02527740467651	-0.790304160648746	-1.21179940915855	1.00218205556561	1.08514756818817	0.967289506420459	-0.708569184633968	1.14249968919687	1.66880019634589	0.8801583995034	1.57951792913671	0.7169345547954	-0.379710554975312
SPDL1	0.715378125791581	2.04677086346639	0.75522893862271	0.0420033827058685	-0.0134464941800094	1.07419698497716	0.619229331621113	0.602388400330937	1.29964132237424	0.701313726938335	-0.944968078529037	0.0268384673594396	-0.610209134969647	-1.90547666151961	-1.27663749872224	-1.49680137624836	-0.707791629525731	-0.270523108394908	-0.118379227332764	-0.538756334765468
SQOR	-1.44105241933694	-0.918726823308174	0.527983049102236	-0.620745743439348	-1.49003670734074	-0.299361415150267	-0.739731605489772	-0.566076779972535	-0.801302245363789	-1.1607819058402	0.408412706335193	0.553932391603106	1.41315107137427	-0.879910898456519	0.370653650724548	1.29953762796564	1.31527056780341	1.03965988686931	0.554084516721131	1.43504107519944
SRD5A2	-0.873899890859406	-0.711823111558822	-0.873406983872315	-0.902954517262087	-0.295065773001173	-0.547667160967237	-0.971172844275415	-0.196896625063181	-1.17731550822189	-1.1136319254898	0.469827289565902	0.962644657204228	1.278302291737	0.395998784844961	0.104377087391768	1.89895284599095	1.52749814051953	1.71171988645831	-0.569516383413177	-0.115970259728136
STIL	0.57575622086799	1.11960701303354	1.54954568406853	0.548376826626024	0.703379665813247	1.56786781898306	0.498739239213573	0.326720517412149	1.59053259399537	-0.893509445998553	-0.605173714725568	-0.0250765838952965	-0.491296196304952	-1.71559197813389	-1.12051187389854	-1.27676041064369	-0.342210420517888	-0.486105789813584	-1.01143548148244	-0.512853684599101
STMN1	1.02563658322506	0.874232439193624	0.591838193022636	0.901794316211451	1.02047466347629	0.538612740450463	1.07597077664516	0.841734978370752	1.59140343093667	0.628205268367217	-1.03795582960709	-0.447810410408715	-1.05856700280479	-1.55210347983102	-1.35682666851478	-0.546157028535899	-0.461908949354787	-0.882514144386027	-1.33782905156104	-0.40823082489517
STX10	1.74440694323641	1.8499127696914	0.715155430085618	0.340092537352494	0.603707965999217	-0.262172374286242	1.45321897530014	0.70162567692493	0.424218013133805	0.463972102667675	-0.505528966189712	-0.143721413634299	-0.41454316583398	-1.84109695433828	-0.507700408055008	-0.78548986382245	-1.15216526407589	-0.901864830603175	-0.760446696375993	-1.02158047717666
SUB1	-0.00566570648982786	1.14098013327333	0.150546013730759	1.94677409409715	1.15952820802782	0.233254442167949	0.774042440433365	0.231655945383757	1.13782448013902	0.922330577456456	-1.1526009292915	-0.659492231657987	-0.384399203185545	-2.12937892544499	-1.06060468333238	-0.563251701133941	-0.0767023523734855	-0.816516980415362	-1.04404094941343	0.195717328028845
SYNE1	-0.121565710912224	-0.702820393492183	-1.31278725979106	-0.818181682492243	-1.00434866267799	-1.0370560227416	-0.693223732787917	-0.549562133918912	-0.572970297725454	-1.757775767297	1.0329075377972	0.508303815092348	0.909079952992231	-0.512671966090069	1.11956579583057	1.22995256399823	1.00609912654036	1.24986437645615	1.05658570779427	0.9706047534253
SYNGR3	-0.0704309604450356	0.923145342535837	0.705709055755553	1.88795914862902	-0.29768729295945	1.89092411996651	1.12253397769664	-0.0817221172775609	1.41671828214112	0.272762576107315	-0.827939430414921	-0.940206439753768	-0.633616270582614	-1.25402325261962	-1.07507851189836	-0.679160050257664	-0.722474414144425	-0.960741330756105	-0.679994185416548	0.00332175369408179
TACC1	-0.305984693608751	-1.26450252328011	-0.489895508233864	-0.853478747287237	-0.854255785489994	-0.946334812516625	-1.58719707023995	-0.673017511350118	-0.135672047531875	-1.52265580618676	1.50597420877031	1.44384058581506	1.07294023701906	0.132394359112975	0.167384624849217	0.641937160570473	0.781827583678827	0.780785646088767	1.10231463574448	1.00359546407611
TACC3	1.42591888381098	2.03641810389536	0.43139408721891	0.899661612300435	1.39513643439339	1.61727988435179	0.0954975479766983	0.233450676110815	0.216930116255674	-0.305158295228926	-0.881912981140438	-0.519583546130001	-0.827995294581962	-0.598727353186033	-0.60989163777564	-0.902783094644939	-0.965987142778238	-0.905493498996173	-1.33215631728626	-0.501998184565447
TARP	-1.10562554109221	-0.877523238789072	-0.591461692796188	-0.472266389439814	-1.62339837575181	-0.818756013077629	-0.371546941646249	-0.714077453377747	-0.684065410060706	-0.395885155655372	0.570901243617401	1.7350327629007	0.0399223916920588	0.992326710978621	-0.658066344118094	1.56380341734703	-0.0256049502675842	0.825586154434376	1.83687440794663	0.773830417155661
TBX19	0.731781670312256	0.126686515492751	1.45000602676615	1.10363627201386	1.03183037303916	0.773545950857159	0.527112809340117	0.870836696781161	0.825452722761844	1.47179768392684	-0.762490267793423	-0.523351635460864	-0.658805342533905	-1.77798884111312	-0.85555497565085	-0.550820882893609	-1.05217599021794	-0.73066636374425	-0.524729691352139	-1.47610273053118
TCF7	-1.0309477594881	-1.20455426795067	-1.27573960260551	-0.37642360553132	-0.0806671894871216	-2.46979621607664	-0.360821557824362	-0.013545053421278	-0.535697815845989	-0.372630228723627	1.46171347177332	-0.141472321496638	0.592855592247104	1.25139532918442	0.735670673902451	1.01604724841253	0.370109775848892	1.25415703447537	0.57931688757362	0.601029605033558
TCTEX1D1	-0.997702689397135	-0.183201064693663	-0.814404026616725	-0.923865853112321	-0.926560776061245	-0.780646570730199	-0.988267081979473	-0.755308216236741	-0.885799222184657	-0.950659736165912	0.744838541893063	1.39870182084279	0.963235367841606	-0.643654654159878	1.04956746090715	1.36863890844765	1.08655679807453	1.57832282561396	1.04881436840388	-0.388606200686678
TCTN1	-1.06440602753729	-0.0775319262895172	-1.74909705928916	-0.675859519418295	-0.545046600473741	-0.361632720328156	-0.378947666753104	-1.09698970963434	-0.796141125412029	-0.849765191989486	0.486599481703284	0.858353716796157	1.4794342838398	-0.0845379739759121	0.975365833869573	2.03634835064455	1.51930203138857	0.739439958207863	-0.260011666743583	-0.154876468605199
TEDC2	0.922803215764621	1.26428764401168	1.26816606340742	1.28688524850355	1.53543442839101	0.00692120458096709	0.461430359571837	1.0237277633842	0.576694047670279	0.109056993589117	-0.392763984125102	-0.402723079986702	-0.490152685670966	-0.525131868801573	-0.895294578006364	-0.828872057818864	-1.90780673552284	-1.47199229610509	-0.834818151908222	-0.705851530928956
TEKT3	-0.831400528853292	-0.917938239361746	-0.920155475836395	-0.845040743115057	-0.983164284514713	-0.821310699579414	-0.61388214634769	-0.923663761397549	-0.93762673793094	-0.28539435268576	0.588033098333111	0.835928556084221	0.884473872822423	-0.645260252406647	1.4901115481014	1.75557649994277	1.53072346175732	1.4350033985068	0.331147074117284	-0.126160287636123
TENT5A	-0.720323800091386	-0.613413766675381	-0.206866261339692	-0.233964581153447	-0.974896773431607	-2.21432317143847	-0.0679428385649619	-0.684602296135127	-0.565717233812962	-1.26971369637449	1.08240155934581	0.726029934083829	0.736536258776847	-0.781507690950723	1.03184032618647	1.38225715565358	1.40553829867575	1.31496578192771	0.362554724583045	0.291148070735208
TFPI	-0.904725986360968	-0.808174449403045	-1.342960911832	-0.468211479137205	-0.889970625022449	-1.05376415420146	-0.942041025683907	-1.30987060925338	0.60243670712526	-1.24175453356795	0.997050705423469	0.506814750994494	0.695741648358488	-0.120895108298338	1.03881247094198	0.756705501411098	0.41990588082573	1.3358898540923	1.43141468983814	1.29759667374974
THBS3	2.26555560697161	1.04248858831088	0.597751513262736	0.50713063965497	1.55961247713893	-0.0700408812238986	0.375073923877175	0.97809133746873	-0.0402688852337757	0.622967855887203	-0.229969496361919	-1.41641959261881	-0.537750811309403	-1.05117752416482	-0.148746088616472	-1.22885945179061	-1.34240739497477	-0.323932708619864	-0.520947547136584	-1.03815156052131
TIMELESS	2.03506336175242	0.749436801505677	0.13259043887236	1.55086127635868	0.11457477524119	0.893548650963231	0.923482783137845	0.993943746237713	0.879153617527641	-0.474679424191606	-1.04968664569867	0.0234735281081511	-0.306683529075845	-1.7061715061981	-1.08079849215623	-0.952111334907361	-0.584765425565784	-0.478199107448648	-0.621752383846288	-1.04128113061636
TM9SF4	1.59186922518073	1.81705778310986	0.216461123772108	1.00797531289555	-0.116298383053273	0.488362906575021	1.50599649434312	-0.0486358924206991	0.712920204708557	0.448721931275576	-0.771150176090394	-0.733745358371943	-0.22661905682185	-2.25324118295402	-0.940616682910343	-0.594996595164601	-0.300016382207597	-0.938080944409406	-0.542805319183307	-0.323159008273103
TMC5	-1.68698639542462	-0.240314390007006	-0.418695845850753	-1.34980266161466	0.323189814982733	-0.669578370511844	-0.881114938040695	-0.850197315951784	-1.01573494092331	-0.923366428697644	1.14571203850275	-0.184230729515104	0.812971254381745	-0.0518939726621388	0.540326969967086	1.55239064345174	1.53665958162819	1.69218112331533	0.369069790813058	0.299414772156925
